State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,03/08/2010,1100,1100,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,21/08/2010,1100,1150,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,31/08/2010,1100,1100,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,03/09/2010,1080,1100,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,04/09/2010,1080,1330,1150,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,06/09/2010,1080,1080,1080,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,18/09/2010,1080,1160,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,20/09/2010,1080,1080,1080,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,09/10/2010,1080,1080,1080,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,11/10/2010,1080,1200,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,28/10/2010,1080,1080,1080,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,01/11/2010,1080,1080,1080,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,27/11/2010,1100,1100,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,07/12/2010,1080,1440,1250,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,09/12/2010,1080,1100,1080,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,20/12/2010,1100,1290,1190,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,31/12/2010,1170,1170,1170,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,24/06/2010,1080,1240,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,02/07/2010,1080,1210,1110,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,17/07/2010,1100,1100,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,02/11/2010,1080,1100,1080,1
Maharashtra,Bhandara,Bhandara,Rice,1009 Kar,FAQ,30/08/2010,1230,1860,1605,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,01/01/2010,2200,2730,2460,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,08/01/2010,2760,2760,2760,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,12/01/2010,2610,2950,2780,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,15/01/2010,2300,2700,2500,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,11/02/2010,960,1100,1020,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,22/03/2010,1240,1800,1590,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,05/04/2010,2750,2810,2775,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,16/04/2010,2250,2500,2460,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,17/04/2010,2270,2700,2325,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,19/04/2010,2100,2630,2320,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,24/04/2010,2200,2320,2300,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,01/05/2010,1700,1900,1830,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,08/05/2010,1700,2050,1900,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,11/05/2010,2200,2550,2350,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,24/05/2010,1550,1550,1550,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,28/05/2010,1600,2050,1860,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,03/06/2010,1600,1950,1900,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,04/06/2010,2340,2380,2370,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,12/06/2010,1500,2000,1962,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,18/06/2010,2100,2400,2320,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,21/06/2010,2300,2340,2320,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,26/06/2010,2150,2150,2150,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,29/06/2010,2100,2500,2310,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,15/07/2010,1550,1910,1680,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,19/07/2010,1500,1850,1780,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,24/07/2010,2300,2300,2300,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,26/07/2010,1550,2080,2040,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,27/07/2010,2250,2250,2250,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,30/07/2010,2370,2370,2370,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,13/08/2010,2060,2300,2220,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,16/08/2010,1400,2000,1700,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,17/08/2010,1900,2100,2000,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,26/08/2010,1950,2110,1970,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,06/09/2010,1970,2200,2130,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,16/09/2010,1460,1850,1575,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,17/09/2010,1320,1840,1530,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,24/09/2010,2000,2060,2011,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,27/09/2010,1300,1620,1495,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,30/09/2010,1210,1720,1600,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,08/10/2010,1960,2350,2196,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,14/10/2010,1891,2300,2085,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,22/10/2010,900,900,900,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,04/11/2010,1350,1710,1536,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,15/11/2010,1850,2200,2035,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,26/11/2010,2420,2570,2460,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,02/12/2010,1200,1650,1540,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,07/12/2010,1870,2300,2058,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,09/12/2010,1810,2620,2303,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,10/12/2010,1800,2500,2170,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,13/12/2010,1800,2500,2250,3
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,04/01/2010,2200,2560,2445,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,05/01/2010,2210,2900,2340,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,29/01/2010,2210,2440,2322,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,08/03/2010,1760,1760,1760,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,09/03/2010,1760,1760,1760,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,13/03/2010,1800,1800,1800,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,22/03/2010,1760,1760,1760,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,29/03/2010,1930,1930,1930,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,30/04/2010,1800,1800,1800,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,10/05/2010,1780,1800,1780,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,14/05/2010,1800,2000,1810,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,24/05/2010,1810,1810,1810,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,29/05/2010,1810,1810,1810,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,03/06/2010,1810,1810,1810,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,04/06/2010,1810,1850,1810,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,12/06/2010,1810,1810,1810,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,25/06/2010,1830,1830,1830,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,02/07/2010,1940,2100,1970,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,03/07/2010,1920,1920,1920,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,08/07/2010,1900,1900,1900,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,09/07/2010,2000,2000,2000,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,13/07/2010,1880,1920,1890,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,15/07/2010,1930,1930,1930,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,23/07/2010,2090,2090,2090,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,24/07/2010,2100,2100,2100,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,27/07/2010,2100,2100,2100,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,09/08/2010,2050,2050,2050,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,10/08/2010,2060,2150,2100,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,20/08/2010,1800,2090,1800,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,26/08/2010,1900,1900,1900,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,30/08/2010,1800,2150,1860,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,06/09/2010,1730,2010,1800,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,10/09/2010,1900,1900,1900,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,14/09/2010,1900,1900,1900,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,05/10/2010,1730,2000,1820,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,29/10/2010,2200,2250,2240,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,11/12/2010,2000,2500,2330,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,21/12/2010,2300,2400,2350,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,23/12/2010,2010,2400,2240,6
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,09/02/2010,3300,3350,3345,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,22/02/2010,3200,3400,3340,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,04/03/2010,3300,3350,3335,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,11/03/2010,3290,3400,3360,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,15/03/2010,3330,3450,3425,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,18/03/2010,3600,3660,3630,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,05/04/2010,4020,4150,4115,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,06/04/2010,3900,4000,3960,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,15/04/2010,3800,3900,3860,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,17/04/2010,3750,3850,3800,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,19/04/2010,3760,3870,3815,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,20/04/2010,3800,3900,3860,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,26/04/2010,3700,3800,3760,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,07/05/2010,3600,3700,3635,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,11/05/2010,3600,3700,3695,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,18/05/2010,3450,3450,3450,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,28/05/2010,3400,3500,3450,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,10/06/2010,3300,3400,3365,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,14/06/2010,3300,3400,3390,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,08/07/2010,3150,3250,3160,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,20/07/2010,3300,3300,3300,49
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,15/02/2010,3000,3000,3000,67
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,04/03/2010,3000,3000,3000,67
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,01/04/2010,3000,3000,3000,67
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,29/04/2010,2450,2450,2450,67
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,13/05/2010,2450,2450,2450,67
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,28/06/2010,2600,2600,2600,67
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,16/08/2010,2900,2900,2900,67
Maharashtra,Bhandara,Bhandara,Green Peas,White Fozi,FAQ,06/03/2010,1300,1300,1300,50
Maharashtra,Bhandara,Bhandara,Green Peas,White Fozi,FAQ,20/03/2010,1300,1300,1300,50
Maharashtra,Bhandara,Bhandara,Lentil (Masur)(Whole),Other,FAQ,09/03/2010,2200,2200,2200,63
Maharashtra,Bhandara,Bhandara,Lentil (Masur)(Whole),Other,FAQ,23/04/2010,2500,2500,2500,63
Maharashtra,Bhandara,Bhandara,Black Gram (Urd Beans)(Whole),Other,FAQ,25/02/2010,3200,3200,3200,8
Maharashtra,Bhandara,Bhandara,Black Gram (Urd Beans)(Whole),Other,FAQ,20/03/2010,3200,3200,3200,8
Maharashtra,Bhandara,Bhandara,Mustard,Other,FAQ,14/03/2011,1910,1950,1925,12
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,03/01/2011,1600,2000,1830,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,04/01/2011,1600,2180,1830,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,08/01/2011,2000,2200,2190,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,28/01/2011,1800,2350,2170,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,31/01/2011,1800,2200,2115,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,03/02/2011,1700,2100,2015,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,05/02/2011,1800,2250,2150,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,07/02/2011,1800,2350,2090,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,24/02/2011,1800,1900,1890,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,08/03/2011,1800,1800,1800,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,18/03/2011,2050,2050,2050,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,24/03/2011,1700,1700,1700,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,05/04/2011,1600,1900,1835,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,11/04/2011,1800,1800,1800,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,27/08/2011,1800,1800,1800,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,17/09/2011,1800,1800,1800,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,30/09/2011,1950,2070,2057,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,07/10/2011,1900,2000,1980,13
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,29/01/2010,4100,4100,4100,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,08/03/2010,4200,4200,4200,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,11/03/2010,4300,4300,4300,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,18/06/2010,5300,5300,5300,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,21/06/2010,5200,5300,5235,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,24/12/2010,2800,2800,2800,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Other,FAQ,15/03/2010,4200,4200,4200,9
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,21/01/2012,1250,1250,1250,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,03/02/2012,1100,1490,1380,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,07/02/2012,1100,1100,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,09/02/2012,1200,1250,1215,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,28/02/2012,1200,1200,1200,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,13/04/2012,1100,1200,1125,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,04/05/2012,1080,1240,1120,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,12/05/2012,1100,1200,1150,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,15/05/2012,1100,1350,1180,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,21/05/2012,1110,1240,1155,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,02/06/2012,1120,1230,1160,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,07/06/2012,1100,1340,1225,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,09/06/2012,1170,1230,1200,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,26/06/2012,1180,1300,1200,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,02/07/2012,1150,1380,1200,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,07/07/2012,1180,1180,1180,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,19/07/2012,1200,1200,1200,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,20/07/2012,1220,1240,1230,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,21/07/2012,1300,1300,1300,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,23/08/2012,1300,1440,1435,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,28/08/2012,1350,1510,1440,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,01/09/2012,1450,1510,1485,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,08/09/2012,1580,1700,1615,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,10/09/2012,1440,1790,1525,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,13/09/2012,1400,1750,1480,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,17/09/2012,1400,1700,1560,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,29/09/2012,1300,1610,1380,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,16/10/2012,1370,1450,1420,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,20/10/2012,1250,1250,1250,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,23/10/2012,1300,1300,1300,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,29/10/2012,1250,1520,1350,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,09/11/2012,1350,1570,1410,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,29/12/2012,1500,1610,1565,1
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,06/01/2012,1510,1700,1600,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,07/01/2012,1770,2000,1900,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,09/01/2012,1000,1000,1000,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,10/01/2012,2070,2240,2100,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,17/01/2012,2000,2000,2000,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,23/01/2012,2060,2270,2180,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,27/01/2012,2050,2050,2050,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,31/01/2012,2030,2190,2100,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,04/02/2012,2070,2220,2165,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,18/02/2012,2200,2270,2250,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,01/03/2012,1180,1180,1180,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,05/03/2012,2160,2330,2260,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,26/03/2012,2050,2320,2230,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,05/04/2012,2000,2000,2000,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,16/04/2012,2000,2300,2050,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,17/04/2012,2400,2660,2585,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,21/04/2012,2500,2650,2590,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,12/05/2012,1950,2450,2370,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,14/05/2012,2440,2750,2620,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,17/05/2012,1900,2250,2040,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,12/06/2012,2600,2790,2675,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,18/06/2012,2550,2850,2745,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,19/06/2012,2650,2830,2700,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,23/06/2012,2310,2400,2380,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,25/06/2012,2500,2960,2820,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,10/07/2012,1350,1350,1350,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,27/07/2012,1750,1750,1750,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,31/07/2012,2480,2480,2480,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,04/08/2012,2900,2900,2900,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,09/08/2012,2400,2800,2500,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,13/08/2012,1350,1350,1350,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,23/08/2012,2770,3060,2980,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,04/09/2012,2570,3010,2745,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,15/09/2012,1420,1420,1420,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,17/09/2012,2630,2900,2720,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,27/09/2012,2400,2980,2740,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,26/10/2012,1900,1900,1900,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,02/11/2012,2990,3070,3010,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,05/11/2012,1400,1400,1400,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,19/11/2012,1900,1900,1900,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,27/11/2012,3000,3180,3100,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,10/12/2012,2300,2700,2650,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,28/12/2012,2010,2900,2535,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,29/12/2012,3300,3350,3330,3
Maharashtra,Bhandara,Bhandara,Green Peas,Other,FAQ,24/03/2012,1700,1700,1700,50
Maharashtra,Bhandara,Bhandara,Green Peas,White Fozi,FAQ,07/08/2012,2350,2410,2370,50
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,16/03/2012,3100,3100,3100,67
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,26/03/2012,3400,3400,3400,67
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,27/03/2012,3500,3500,3500,67
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,14/05/2012,3500,3500,3500,67
